fecha;nro_pliego ;nro_orden_de_compra ;unidad_ejecutora;jurisdiccion;proveedor;cuit;importe;descripcion;cantidad;descripcion_rubro
2021-05-19 00:00:00;423-0479-LPU21;423-5476-OC21;423 - HTAL. FRANCISCO J.MUÑIZ  ;MINISTERIO DE SALUD;MEDI SISTEM S.R.L.;30-66165826-2;189036;PCR . Modelo: . ;600;Salud
2021-05-19 00:00:00;430-0299-LPU21;430-5148-OC21;430 - HTAL. JOSE M.RAMOS MEJIA ;MINISTERIO DE SALUD;QUIMICA CORDOBA S.A.;33-57611332-9;6050;TUBO CON FONDO CONICO . Modelo: De 15 ml, de plástico con tapa a rosca, estéril descartable ;500;Salud
2021-05-20 00:00:00;440-0467-CME21;440-5518-OC21;440 - HTAL. DALMACIO VELEZ SARSFIELD ;MINISTERIO DE SALUD;CEEMED S.A.;33-70849252-9;25811,5;MUCOSUCTOR  . Modelo: Con sonda, con reservorio, para broncoscopia, equipo para cultivo de secreciones bronquiales. Descartable, estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Referencia comercial GTS-32 ;50;Salud
2021-05-20 00:00:00;426-0728-CDI21;426-5543-OC21;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;Medibel SA;33-69039665-9;142450;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo ;50;Salud
2021-05-20 00:00:00;426-0728-CDI21;426-5544-OC21;426 - HTAL. PARMENIO PIÑERO ;MINISTERIO DE SALUD;FAMOX S.A.;30-70849490-5;279637,05;REGULADOR .. Modelo: Para puesto de aire. ;35;Salud
2021-05-21 00:00:00;414-1178-CME21;414-5657-OC21;414 - HTAL. MARIA CURIE  ;MINISTERIO DE SALUD;LABORATORIOS RICHET S.A.;30-50429422-2;125200;AZTREONAM . Modelo: En frasco ampolla x 1000 mg ;40;Salud
2021-05-21 00:00:00;425-1129-CME21;425-5644-OC21;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;JAEJ   S.A;30-60656652-9;9252,59;CABLE ARMADO - CABLE LATIGUILLO PARA ECG . Modelo: Para monitor multiparamétrico marca GENERAL ELECTRIC, modelo CareScape. ;1;Salud
2021-05-21 00:00:00;;31351;;MINISTERIO DE SALUD;SUCESION DE RUBEN MARTIN SA;30581677665;437610;;1509;
2021-05-21 00:00:00;;31351;;MINISTERIO DE SALUD;SUCESION DE RUBEN MARTIN SA;30581677665;1502755;;8123;
2021-05-26 00:00:00;427-0939-CME21;427-5688-OC21;427 - HTAL. IGNACIO PIROVANO;MINISTERIO DE SALUD;JAEJ   S.A;30-60656652-9;89878,8;ALQUILER DE EQUIPO PARA VENTILACION NO INVASIVA PORTATIL pérdida de energía eléctrica de red, fugas, selección de sensibilidad inspiratoria y espiratoria, con display con indicación y monitoreo de: modo, frecuencia respiratoria, presión, volúmen, corriente, fugas, flujo respiratorio espontáneo, relación I/E, con alimentación de red y a batería con autonomía de no menos de 8 hs.  Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: Equipo de bajo peso, para adultos, con 2 niveles de acceso uno para paciente que permita encendido apagado y opciones de confort, y el otro nivel para el médico, modos programables y seleccionables CPAP/BIPAP, con alarmas de alta y baja presión, Variedad: Equipo para ventilación no invasiva portatil, de bajo peso, para adultos, con 2 niveles de acceso uno para paciente que permita encendido apagado y opciones de confort, y el otro nivel para el médico ;12;Salud
2021-05-26 00:00:00;455-0989-CME21;455-5591-OC21;455 - CAI CECILIA GRIERSON;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;42183,52;CANULA PARA TRAQUEOSTOMIA CON BALON Y DISPOSITIVO DE ASPIRACIÓN SUBGLÓTICA Constituida por:   a) Un conjunto de cánula exterior y cánula interior (DI 7,00 mm).   b) Un repuesto de cánula interior (DI 7,00 mm).   c) Una válvula de una vía con adaptador para Luer y Luer-Lock, y obturador,   d) Con balón de gran volumen y baja presión, con control azul,   e) Con dispositivo de aspiración subglótica, f) Un collarín de fijación,   g) Un tirante elástico de 44,00 cm de largo.      Modelo: De 7 mm (cánula interna DI), de PVC siliconado apto para uso medicinal, con propiedades termoplásticas para su mejor adaptación. Estéril, atóxica, apiretógena. Envasado individualmente en envase que garantice su conservación. Variedad: Con balón y dispositivo de aspiración subglótica ;8;Salud
2021-05-26 00:00:00;455-0989-CME21;455-5591-OC21;455 - CAI CECILIA GRIERSON;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;42183,52;CANULA PARA TRAQUEOSTOMIA CON BALON Y DISPOSITIVO DE ASPIRACIÓN SUBGLÓTICA Constituida por:   a) Un conjunto de cánula exterior y cánula interior (DI 8,00 mm),   b) Un repuesto de cánula interior (DI 8,00 mm).   c) Una válvula de una vía con adaptador para Luer y Luer-Lock, y obturador,   d) Con balón de gran volumen y baja presión, con control azul,   e) Con dispositivo de aspiración subglótica,   f) Un collarín de fijación,   g) Un tirante elástico de 44,00 cm de largo.   Modelo: De 8 mm (cánula interna DI), de PVC siliconado apto para uso medicinal, con propiedades termoplásticas para su mejor adaptación. Estéril, atóxica, apiretógena. Envasado individualmente en envase que garantice su conservación. Variedad: Con balón y dispositivo de aspiración subglótica ;8;Salud
2021-05-26 00:00:00;455-0989-CME21;455-5591-OC21;455 - CAI CECILIA GRIERSON;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;42183,52;CANULA PARA TRAQUEOSTOMIA CON BALON Y DISPOSITIVO DE ASPIRACIÓN SUBGLÓTICA Constituida por:   a) Un conjunto de cánula exterior y cánula interior (DI 9,00 mm),   b) Un repuesto de cánula interior (DI 9,00 mm).   c) Una válvula de una vía con adaptador para Luer y Luer-Lock, y obturador,   d) Con balón de gran volumen y baja presión, con control azul,   e) Con dispositivo de aspiración subglótica,   f) Un collarín de fijación,   g) Un tirante elástico de 44,00 cm de largo.   Modelo: De 9 mm (cánula interna DI), de PVC siliconado apto para uso medicinal, con propiedades termoplásticas para su mejor adaptación. Estéril, atóxica, apiretógena. Envasado individualmente en envase que garantice su conservación. Variedad: Con balón y dispositivo de aspiración subglótica ;8;Salud
2021-05-26 00:00:00;455-0989-CME21;455-5591-OC21;455 - CAI CECILIA GRIERSON;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;18374,4;MUCOSUCTOR  . Modelo: Con sonda, con reservorio, para broncoscopia, equipo para cultivo de secreciones bronquiales. Descartable, estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Referencia comercial GTS-32 ;30;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;25649,31;NEBULIZADOR . Modelo: Con mascara y tubuladura ;3;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;17099,54;NEBULIZADOR . Modelo: Con mascara y tubuladura ;2;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;8549,77;NEBULIZADOR . Modelo: Con mascara y tubuladura ;1;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;17099,54;NEBULIZADOR . Modelo: Con mascara y tubuladura ;2;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;8549,77;NEBULIZADOR . Modelo: Con mascara y tubuladura ;1;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;34199,08;NEBULIZADOR . Modelo: Con mascara y tubuladura ;4;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;6238,5;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;2;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;18715,5;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;6;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;12477;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;4;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;6238,5;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;2;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;6238,5;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;2;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;15596,25;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;5;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;149724;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;48;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;15596,25;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;5;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;3119,25;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;1;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5705-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;SILVESTRIN-FABRIS SRL;30-59896009-3;3119,25;OXIMETRO DE PULSO - SATUROMETRO - PULSIOXIMETRO . Modelo: Portátil y liviano, con pantalla numérica de leds de gran tamaño que muestren el valor de la SpO2, la frecuencia del pulso, la Carboxihemoglobina (SpHb) y la Metahemoglobina, con barra gráfica indicadora de fuerza de la señal e índice de perfusión, tendrá alarmas audibles y visuales para valores máximos y mínimos. Funcionamiento a batería, con una duración no inferior a las 6 horas de uso continuo Variedad: Saturómetro, pulsioxímetro. Portátil y liviano ;1;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5703-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;ANTIGUA SAN ROQUE S.R.L.;30-65687578-6;37180;TENSIOMETRO ANEROIDE PARA PARED . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con soporte para fijación a pared Variedad: Para pared ;1;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5703-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;ANTIGUA SAN ROQUE S.R.L.;30-65687578-6;74360;TENSIOMETRO ANEROIDE PARA PARED . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con soporte para fijación a pared Variedad: Para pared ;2;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5703-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;ANTIGUA SAN ROQUE S.R.L.;30-65687578-6;185900;TENSIOMETRO ANEROIDE PARA PARED . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con soporte para fijación a pared Variedad: Para pared ;5;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5703-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;ANTIGUA SAN ROQUE S.R.L.;30-65687578-6;260260;TENSIOMETRO ANEROIDE PARA PARED . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con soporte para fijación a pared Variedad: Para pared ;7;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;20549,45;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;5;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;4109,89;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;1;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;16439,56;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;4;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;12329,67;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;3;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;53428,57;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;13;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;8219,78;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;2;Salud
2021-05-26 00:00:00;401-1276-LPU20;401-5704-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;INSTRUEQUIPOS S.A.;33-56829370-9;49318,68;TENSIOMETRO ANEROIDE PORTATIL . Modelo: Para toma de presión arterial, con cápsula de widia, con brazalete neumático con ajuste por cinta abrojo y pera de goma, con prolongador, calibrado, con estuche Variedad: Portátil ;12;Salud
2021-05-26 00:00:00;;31394;;MINISTERIO DE SALUD;OXIGENOTERAPIA NORTE S.A.C.I.F.I.A.;30535645244;2247269,84;;1;
2021-05-26 00:00:00;;31394;;MINISTERIO DE SALUD;OXIGENOTERAPIA NORTE S.A.C.I.F.I.A.;30535645244;1065692,81;;1;
2021-05-26 00:00:00;;31396;;MINISTERIO DE SALUD;DRÄGER ARGENTINA S.A.;30709662208;15761970;;10;
2021-05-26 00:00:00;;31397;;MINISTERIO DE SALUD;INFANT CARE S.A.;30711932190;1891000;;10;
2021-05-27 00:00:00;434-1146-LPU20;434-1055-OC21;434 - HTAL.DONACION FRANCISCO SANTOJANNI;MINISTERIO DE SALUD;GASES COMPRIMIDOS S.A;30-54398920-3;47076;ALQUILER DE EQUIPO PORTATIL PARA TRANSPORTE DE TUBO DE OXIGENO . Modelo: Para paciente ambulatorio Variedad: Equipo portatil para transporte de tubo de óxigeno ;12;Salud
2021-05-27 00:00:00;401-0731-CDI21;401-5723-OC21;401 - MINISTERIO DE SALUD;MINISTERIO DE SALUD;VYAM GROUP SRL;30-71230774-5;10800000;HISOPO . Modelo: De plástico flexible,estéril,con punta de nylon,en envase individual.Varilla y punta no tóxicas ;450000;Salud
2021-05-27 00:00:00;425-0352-LPU21;425-5712-OC21;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;GBO ARGENTINA S.A.;30-70800339-1;208800;HISOPO . Modelo: De plástico y dacron en tubo estéril descartable, en envase individual ;6000;Salud
2021-05-27 00:00:00;412-0915-CME20;412-5737-OC21;412 - HTAL. COSME ARGERICH  ;MINISTERIO DE SALUD;Laboratorios Britania SA;33-64529398-9;42000;HISOPO Demás especificaciones deberán ser indicadas por la repartición solicitante   Modelo: De plástico flexible,estéril,con punta de nylon,en envase individual.Varilla y punta no tóxicas ;500;Salud
2021-05-27 00:00:00;425-0628-CDI21;425-5766-OC21;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;TECNO NODO S.A.;30-71447186-0;43800;MEDIDOR PARA GASES MEDICINALES - CAUDALIMETRO - FLUJIMETRO - FLOWMETER contenida en un depósito del cuerpo.   Modelo: Para medición de 0 a 15 l/min de gases aportados al paciente, mediante una columna transparente calibrada con una esfera oscilante en su interior.Con humidificador, deberá permitir el paso del gas por una solución líquida ;20;Salud
2021-05-27 00:00:00;434-0982-LPU20;434-5792-OC21;434 - HTAL.DONACION FRANCISCO SANTOJANNI;MINISTERIO DE SALUD;STORING INSUMOS MEDICOS S.R.L.;30-70887571-2;215000;MUCOSUCTOR  . Modelo: Con sonda, con reservorio, para broncoscopia, equipo para cultivo de secreciones bronquiales. Descartable, estéril y atóxico. Envasado individualmente en envase que garantice su conservación. Referencia comercial GTS-32 ;500;Salud
2021-05-27 00:00:00;425-1129-CME21;425-5643-OC21;425 - HTAL. JOSE M. PENNA;MINISTERIO DE SALUD;CEGENS S.A.;30-71250912-7;5780;SENSOR PARA OXIMETRIA DE PULSO . Modelo: Adulto, rehusable ;1;Salud
2021-05-27 00:00:00;;31413;;MINISTERIO DE SALUD;DRIPLAN SA;30702227751;10920000;;30;
2021-05-27 00:00:00;;31705;;MINISTERIO DE SALUD;TECME S.A.;30566535005;19178730;;15;
2021-05-27 00:00:00;;31705;;MINISTERIO DE SALUD;TECME S.A.;30566535005;22117500;;15;
2021-05-28 00:00:00;430-0397-LPU21;430-5867-OC21;430 - HTAL. JOSE M.RAMOS MEJIA ;MINISTERIO DE SALUD;ANTIGUA SAN ROQUE S.R.L.;30-65687578-6;1960000;ALCOHOL ETILICO 70° . Modelo: Uso sanitario, para antisepsia y desinfección general ;10000;Salud
2021-05-28 00:00:00;416-0279-CME21;416-5861-OC21;416 - HTAL. CARLOS G. DURAND;MINISTERIO DE SALUD;AMERICAN FIURE S.A.;30-70753978-6;630156;BALON DE CONTRAPULSACION INTRAAORTICO Con equipo de inserción y conector para equipo Arrow. Envasado individualmente en sobre pelable tipo pouch. Acondicionado en caja que garantice su conservación.   Medida: De 8 Fr (French) - con refuerzo metálico, volumen 40 cm3, largo 262 mm, diámetro del balón inflado 16 mm Modelo: De 8 Fr (French) - con refuerzo metálico, volumen 40 cm3, largo 262 mm, diámetro del balón inflado 16 mm, descartable, estéril, atóxico y apiretógeno. ;6;Salud
2021-05-28 00:00:00;432-1099-CME21;432-5921-OC21;432 - HTAL. MANUEL ROCCA ;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;33303;CANULA PARA TRAQUEOSTOMIA CON BALON Y DISPOSITIVO DE ASPIRACIÓN SUBGLÓTICA Constituida por:   a) Un conjunto de cánula exterior y cánula interior (DI 7,00 mm).   b) Un repuesto de cánula interior (DI 7,00 mm).   c) Una válvula de una vía con adaptador para Luer y Luer-Lock, y obturador,   d) Con balón de gran volumen y baja presión, con control azul,   e) Con dispositivo de aspiración subglótica, f) Un collarín de fijación,   g) Un tirante elástico de 44,00 cm de largo.      Modelo: De 7 mm (cánula interna DI), de PVC siliconado apto para uso medicinal, con propiedades termoplásticas para su mejor adaptación. Estéril, atóxica, apiretógena. Envasado individualmente en envase que garantice su conservación. Variedad: Con balón y dispositivo de aspiración subglótica ;10;Salud
2021-05-28 00:00:00;432-1099-CME21;432-5921-OC21;432 - HTAL. MANUEL ROCCA ;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;33303;CANULA PARA TRAQUEOSTOMIA CON BALON Y DISPOSITIVO DE ASPIRACIÓN SUBGLÓTICA Constituida por:   a) Un conjunto de cánula exterior y cánula interior (DI 8,00 mm),   b) Un repuesto de cánula interior (DI 8,00 mm).   c) Una válvula de una vía con adaptador para Luer y Luer-Lock, y obturador,   d) Con balón de gran volumen y baja presión, con control azul,   e) Con dispositivo de aspiración subglótica,   f) Un collarín de fijación,   g) Un tirante elástico de 44,00 cm de largo.   Modelo: De 8 mm (cánula interna DI), de PVC siliconado apto para uso medicinal, con propiedades termoplásticas para su mejor adaptación. Estéril, atóxica, apiretógena. Envasado individualmente en envase que garantice su conservación. Variedad: Con balón y dispositivo de aspiración subglótica ;10;Salud
2021-05-28 00:00:00;432-1099-CME21;432-5921-OC21;432 - HTAL. MANUEL ROCCA ;MINISTERIO DE SALUD;DROGUERIA MARTORANI S.A.;30-70296606-6;33303;CANULA PARA TRAQUEOSTOMIA CON BALON Y DISPOSITIVO DE ASPIRACIÓN SUBGLÓTICA Constituida por:   a) Un conjunto de cánula exterior y cánula interior (DI 9,00 mm),   b) Un repuesto de cánula interior (DI 9,00 mm).   c) Una válvula de una vía con adaptador para Luer y Luer-Lock, y obturador,   d) Con balón de gran volumen y baja presión, con control azul,   e) Con dispositivo de aspiración subglótica,   f) Un collarín de fijación,   g) Un tirante elástico de 44,00 cm de largo.   Modelo: De 9 mm (cánula interna DI), de PVC siliconado apto para uso medicinal, con propiedades termoplásticas para su mejor adaptación. Estéril, atóxica, apiretógena. Envasado individualmente en envase que garantice su conservación. Variedad: Con balón y dispositivo de aspiración subglótica ;10;Salud
2021-05-28 00:00:00;;32183;;MINISTERIO DE SALUD;LABORATORIOS RICHET S.A.;30504294222;3250000;;1000;
2021-05-31 00:00:00;446-0596-LPU21;446-5912-OC21;446 - INSTITUTO DE REHABILITACION PSICOFICA;MINISTERIO DE SALUD;DROGUERIA FARMATEC S.A.;30-70714285-1;18543,48;CANULA PARA TRAQUEOTOMIA CON LINEA PARA ASPIRACION SUBGLOTICA  . Modelo: De 8 mm de diámetro interno, 11,4 mm de diámetro externo y 76 mm de largo. Con balón de alto volumen y baja presión, y manguito de control. De de poliuretano grado médico con base movible en todos los sentidos, aletas hacia afuera y bordes inferiores hacia adelante, con dos endocánulas, mandril perforado, collarín y dos conectores. Para uso en un solo paciente. ;4;Salud
2021-05-31 00:00:00;;32479;;MINISTERIO DE SALUD;DROGUERIA COMARSA S.A.;30707085882;3284800;;10000;
